1544579343905677028,-0.2699835147,-0.9628238254,-0.008898489982,335918.7246,0.9628642676,-0.2699827552,-0.001309212625,4095244.089,-0.001141897735,-0.008921503865,0.9999595506,18.35643931
1544579343915862929,-0.2700529544,-0.9628037315,-0.008965294941,335918.6523,0.9628448542,-0.2700516174,-0.001382291099,4095244.348,-0.001090217371,-0.009005479895,0.9999588555,18.3561698
1544579343926076659,-0.2701643506,-0.962770864,-0.009137130251,335918.58,0.9628139048,-0.2701597845,-0.001753739651,4095244.608,-0.0007800357007,-0.009271153989,0.9999567177,18.35591693
1544579343936270603,-0.270234866,-0.9627504647,-0.009201082564,335918.5076,0.9627942362,-0.2702285569,-0.001945717476,4095244.867,-0.0006131548582,-0.009384549961,0.9999557762,18.35574744
1544579343946464997,-0.2703030817,-0.962732026,-0.009126346633,335918.4353,0.9627750691,-0.270297185,-0.001896883683,4095245.127,-0.0006406351327,-0.009299352515,0.9999565549,18.35562202
1544579343956662022,-0.2703860308,-0.9627070648,-0.009300633549,335918.3628,0.9627516922,-0.2703809291,-0.001825467492,4095245.386,-0.0007573234894,-0.009447781598,0.999955082,18.35549049
1544579343966870404,-0.2704382973,-0.9626892149,-0.009623038221,335918.2904,0.9627367742,-0.270435179,-0.001648517533,4095245.645,-0.001015398015,-0.009710275049,0.9999523387,18.35532647
1544579343977070179,-0.2704657958,-0.9626802814,-0.009743161572,335918.2179,0.9627287433,-0.2704650892,-0.001415097866,4095245.905,-0.001272898252,-0.009762757266,0.999951533,18.35509249
1544579343987279782,-0.2705123324,-0.9626698926,-0.009473963412,335918.1454,0.9627154825,-0.2705133206,-0.001201323091,4095246.164,-0.001406355731,-0.009445703968,0.9999543994,18.35478639
1544579343997479211,-0.2706100127,-0.9626417867,-0.009540002008,335918.0728,0.9626882203,-0.2706095576,-0.001363050451,4095246.424,-0.001269486401,-0.009552902655,0.9999535642,18.35444726
1544579344007679042,-0.2707049212,-0.9626139801,-0.009652516631,335918.0002,0.9626618153,-0.2707019559,-0.001637249774,4095246.684,-0.00103691561,-0.009735320752,0.9999520731,18.35415621
1544579344017880500,-0.2707876696,-0.9625910363,-0.009619507029,335917.9275,0.9626384778,-0.2707853413,-0.001568451554,4095246.943,-0.001095044087,-0.009684824944,0.9999525014,18.35392273
1544579344028086717,-0.2708350442,-0.9625788962,-0.009499874217,335917.8549,0.9626249415,-0.2708345929,-0.001358447903,4095247.203,-0.001265281283,-0.009512731159,0.9999539525,18.3536736
1544579344038288714,-0.2708777721,-0.9625657001,-0.009617988313,335917.7822,0.9626125696,-0.2708795691,-0.001140168103,4095247.462,-0.001507829821,-0.009567242639,0.9999530961,18.3533778
1544579344048500606,-0.2708986365,-0.9625584113,-0.009758779005,335917.7095,0.9626063335,-0.2709024472,-0.000954424966,4095247.721,-0.001724987335,-0.009652414899,0.9999519266,18.3530128
1544579344058688715,-0.2709408963,-0.9625471246,-0.009698643803,335917.6368,0.9625942992,-0.2709455269,-0.000858301083,4095247.981,-0.001801648916,-0.009568408099,0.9999525987,18.35259329
1544579344068888289,-0.2710525491,-0.9625168295,-0.009584817934,335917.5642,0.962562907,-0.2710570544,-0.0008506181026,4095248.24,-0.001779298277,-0.009456552417,0.9999537028,18.35215107
1544579344079088602,-0.2711167113,-0.9624983186,-0.009628902249,335917.4913,0.9625450365,-0.271120072,-0.0009794839159,4095248.5,-0.001667837049,-0.009533806524,0.9999531614,18.3517234
1544579344089287576,-0.2711340318,-0.9624937109,-0.009601740098,335917.4185,0.9625400731,-0.2711378946,-0.0009219544732,4095248.76,-0.001716020213,-0.009492032848,0.9999534773,18.35132862
1544579344099480704,-0.2711894414,-0.962479381,-0.009472497777,335917.3456,0.9625239442,-0.2711960362,-0.0006057282821,4095249.019,-0.001985902868,-0.009281773036,0.9999549515,18.35092151
1544579344109671896,-0.2712220625,-0.9624704032,-0.009450707774,335917.2728,0.9625140872,-0.2712315414,-0.0002883251419,4095249.278,-0.002285825622,-0.009174639505,0.9999552996,18.35042742
1544579344119875862,-0.2712191218,-0.9624694046,-0.009635003176,335917.2001,0.962514544,-0.2712300121,-0.000182778411,4095249.537,-0.002437383399,-0.009323403688,0.9999535657,18.34986556
1544579344130089787,-0.2712676466,-0.9624569528,-0.009511994106,335917.1272,0.9625005168,-0.2712798467,-7.929012529e-06,4095249.797,-0.002572780969,-0.009157450127,0.99995476,18.34925662
1544579344140288618,-0.2713431788,-0.9624375319,-0.009320767503,335917.0542,0.9624791693,-0.2713555682,6.71570352e-05,4095250.057,-0.002593876612,-0.008952821959,0.9999565585,18.34861243
1544579344150484379,-0.2713720557,-0.9624286716,-0.009394658189,335916.9811,0.962471056,-0.2713843497,3.514698257e-05,4095250.317,-0.002583389667,-0.009032548678,0.9999558687,18.34796701
1544579344160686714,-0.2714009004,-0.9624196877,-0.009481365249,335916.9081,0.9624625016,-0.2714146364,0.0001687621973,4095250.576,-0.002735801362,-0.009079656302,0.9999550367,18.34733365
1544579344170881897,-0.2714540249,-0.9624050833,-0.009442893814,335916.8351,0.9624468941,-0.2714697349,0.0003992056496,4095250.836,-0.002947657427,-0.00897991784,0.9999553353,18.34664485
1544579344181079933,-0.2714829122,-0.9623971962,-0.009416223989,335916.7622,0.9624381843,-0.2715002611,0.0005914255196,4095251.095,-0.003125693533,-0.008901971595,0.9999554916,18.34591013
1544579344191278214,-0.2715070149,-0.9623897147,-0.009485676724,335916.6893,0.9624309646,-0.2715255858,0.0007034623369,4095251.354,-0.003252608846,-0.008938314039,0.9999547626,18.34511962
1544579344201486232,-0.2715473579,-0.9623785819,-0.009460326092,335916.6162,0.9624193321,-0.2715665867,0.0007864217256,4095251.614,-0.003325943891,-0.008891249976,0.999954941,18.34430134
1544579344211689178,-0.2716130927,-0.9623614649,-0.009313378074,335916.543,0.9624006044,-0.2716326597,0.0008804240032,4095251.874,-0.00337710379,-0.008724065999,0.9999562421,18.34345935
1544579344221886758,-0.2716951387,-0.9623385241,-0.009290683725,335916.4699,0.9623776249,-0.2717142145,0.0008324377224,4095252.134,-0.00332549772,-0.008714976853,0.9999564943,18.34260368
1544579344232090980,-0.271721092,-0.9623303904,-0.009373801802,335916.3967,0.9623701635,-0.27174059,0.0008487910035,4095252.393,-0.00336405981,-0.008790432753,0.9999557048,18.34177282
1544579344242289361,-0.2717204858,-0.9623318293,-0.009242730823,335916.3235,0.9623697603,-0.2717413052,0.001052563551,4095252.653,-0.003524547144,-0.008608921566,0.9999567312,18.34092624
1544579344252482150,-0.2717916843,-0.9623124147,-0.00917044204,335916.2503,0.9623494094,-0.2718130091,0.001141302053,4095252.913,-0.00359093458,-0.008514973073,0.9999572994,18.34003155
1544579344262698492,-0.2718595035,-0.9622921739,-0.00928346123,335916.1771,0.962330091,-0.2718813444,0.001153577526,4095253.172,-0.003634078544,-0.008620143076,0.9999562425,18.33912628
1544579344272889588,-0.271832821,-0.9622999535,-0.009258356356,335916.1039,0.962337493,-0.2718549515,0.001198020241,4095253.432,-0.00366978484,-0.008584002222,0.999956423,18.33820737
1544579344283091071,-0.2718503472,-0.9622969504,-0.009053632561,335916.0307,0.9623322786,-0.2718728109,0.001326855312,4095253.691,-0.003738265354,-0.008351896773,0.9999581348,18.33728247
1544579344293286903,-0.2719587409,-0.9622677505,-0.008900548356,335915.9573,0.9623015208,-0.2719812717,0.001404016998,4095253.951,-0.003771822739,-0.008183176522,0.9999594038,18.33633411
1544579344303499867,-0.2719909701,-0.9622571906,-0.009056024926,335915.884,0.9622931115,-0.2720121316,0.001169683679,4095254.211,-0.003588885175,-0.008396407004,0.9999583094,18.33537521
1544579344313689072,-0.2719721549,-0.9622629322,-0.009010913161,335915.8106,0.9622986109,-0.2719928365,0.001131684886,4095254.471,-0.003539882246,-0.008363402439,0.9999587606,18.33447614
1544579344323882735,-0.272024116,-0.962250592,-0.008756644628,335915.7372,0.9622840243,-0.272044256,0.001174574958,4095254.731,-0.003512430321,-0.008106866516,0.9999609701,18.33358431
1544579344334086432,-0.2720737455,-0.9622377437,-0.008625649684,335915.6639,0.9622700729,-0.2720935403,0.00118847947,4095254.99,-0.003490583364,-0.007976850487,0.9999620923,18.33270379
1544579344344291695,-0.2720532942,-0.9622423487,-0.008756012086,335915.5906,0.9622755274,-0.272073999,0.001244477593,4095255.249,-0.003579772265,-0.008087131918,0.9999608911,18.33183032
1544579344354488327,-0.2720741812,-0.9622368263,-0.008713801806,335915.5172,0.9622695556,-0.2720949793,0.001274744485,4095255.509,-0.003597587809,-0.008038201128,0.9999612217,18.33092948
1544579344364687985,-0.2721352562,-0.9622218875,-0.008452327413,335915.4438,0.9622523492,-0.2721555568,0.001330288181,4095255.769,-0.003580380277,-0.007771253593,0.9999633937,18.33002586
1544579344374905593,-0.2721506429,-0.9622177592,-0.008426849003,335915.3703,0.96224876,-0.2721692017,0.001117944697,4095256.029,-0.003369235007,-0.007804475635,0.9999638687,18.32912412
1544579344385113909,-0.2721746931,-0.9622104202,-0.008487871656,335915.2967,0.9622428547,-0.2721911298,0.0008232600489,4095256.289,-0.003102472773,-0.0079433233,0.9999636386,18.32828165
1544579344395288471,-0.2722468865,-0.9621912394,-0.008345772624,335915.2232,0.9622227996,-0.2722622518,0.0007419480324,4095256.549,-0.002986134744,-0.007828499656,0.9999648983,18.32751241
1544579344405481537,-0.2722458257,-0.9621918174,-0.008313672148,335915.1498,0.9622235163,-0.2722600505,0.0006082806023,4095256.808,-0.002848763416,-0.007834008992,0.999965256,18.32677638
